"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"PHI","RB","DUCESTALEY",185.7,22,"Duce Staley",23,16,13,0,0,0,0,0,258,1065,4.13,5,57,432,7.58,1,186,58,13,22,0,0,0,106.5,30,43.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,31,13,105.4
"ARI","RB","ADRIANMURRELL",181.1,24,"Adrian Murrell",28,15,14,0,0,0,0,0,274,1042,3.8,8,18,169,9.39,2,181,54,14,24,0,0,0,104.2,48,16.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,34,14,100.8
"MIN","QB","RANDALLCUNNINGHAM",283.06,11,"Randall Cunningham*+",35,15,14,259,425,3704,34,10,32,132,4.13,1,1,-3,-3,0,289,92,2,11,148.16,136,-20,13.2,6,-0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,4,2,97.82
"SFO","WR","TERRELLOWENS",205,14,"Terrell Owens",25,16,10,0,0,0,0,0,4,53,13.25,1,67,1097,16.37,14,207,84,3,14,0,0,0,5.3,6,109.7,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,21,3,94.3
"BAL","RB","PRIESTHOLMES",166.8,33,"Priest Holmes",25,16,13,0,1,0,0,1,233,1008,4.33,7,43,260,6.05,0,167,39,15,33,0,0,-2,100.8,42,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,40,15,86.5
"BUF","RB","ANTOWAINSMITH",161.5,37,"Antowain Smith",26,16,14,0,0,0,0,0,300,1124,3.75,8,5,11,2.2,0,162,34,16,37,0,0,0,112.4,48,1.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,45,16,81.2
"GNB","QB","BRETTFAVRE",265.78,17,"Brett Favre",29,16,16,347,551,4212,31,23,40,133,3.33,1,0,0,NA,0,268,71,3,17,168.48,124,-46,13.3,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,7,3,80.54
"CIN","RB","COREYDILLON",160.8,38,"Corey Dillon",24,15,15,0,0,0,0,0,262,1130,4.31,4,28,178,6.36,1,161,33,17,38,0,0,0,113,24,17.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,46,17,80.5
"BUF","WR","ERICMOULDS",190.8,20,"Eric Moulds*",25,16,15,0,0,0,0,0,0,0,NA,0,67,1368,20.42,9,191,68,4,20,0,0,0,0,0,136.8,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,29,4,80.1
"NYJ","WR","KEYSHAWNJOHNSON",185.1,21,"Keyshawn Johnson*",26,16,16,0,0,0,0,0,2,60,30,1,83,1131,13.63,10,185,62,5,21,0,0,0,6,6,113.1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,33,5,74.4
"TAM","RB","MIKEALSTOTT",153.8,44,"Mike Alstott*+",25,16,16,0,1,0,0,0,215,846,3.93,8,22,152,6.91,1,154,26,18,44,0,0,0,84.6,48,15.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,52,18,73.5
"TAM","RB","WARRICKDUNN",149,48,"Warrick Dunn",23,16,14,0,0,0,0,0,245,1026,4.19,2,44,344,7.82,0,149,22,19,48,0,0,0,102.6,12,34.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,55,19,68.7
"ATL","WR","TERANCEMATHIS",179,23,"Terance Mathis",31,16,16,0,0,0,0,0,1,-6,-6,0,64,1136,17.75,11,179,56,6,23,0,0,0,-0.6,0,113.6,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,36,6,68.3
"PIT","RB","JEROMEBETTIS",145.5,50,"Jerome Bettis",26,15,15,0,0,0,0,0,316,1185,3.75,3,16,90,5.63,0,146,18,20,50,0,0,0,118.5,18,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,58,20,65.2
"TEN","QB","STEVEMCNAIR",249.02,25,"Steve McNair",25,16,16,289,492,3228,15,10,77,559,7.26,4,0,0,NA,0,249,52,4,25,129.12,60,-20,55.9,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,9,4,63.78
"NYJ","QB","VINNYTESTAVERDE",248.64,26,"Vinny Testaverde*",35,14,13,259,421,3256,29,7,24,104,4.33,1,0,0,NA,0,249,51,5,26,130.24,116,-14,10.4,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,10,5,63.4
"MIN","WR","CRISCARTER",173,28,"Cris Carter*",33,16,16,0,0,0,0,0,1,-1,-1,0,78,1011,12.96,12,173,50,8,28,0,0,0,-0.1,0,101.1,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,37,7,62.3
"MIA","RB","KARIMABDULJABBAR",142.2,52,"Karim Abdul-Jabbar",24,15,15,0,0,0,0,0,270,960,3.56,6,21,102,4.86,0,142,15,21,52,0,0,0,96,36,10.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,62,21,61.9
"NYG","RB","GARYBROWN",139.9,57,"Gary Brown",29,16,11,0,0,0,0,0,247,1063,4.3,5,13,36,2.77,0,140,13,22,57,0,0,0,106.3,30,3.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,63,22,59.6
"SFO","WR","JERRYRICE",169.7,27,"Jerry Rice*",36,16,16,0,0,0,0,0,0,0,NA,0,82,1157,14.11,9,174,51,7,27,0,0,0,0,0,115.7,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,38,8,59
"DEN","TE","SHANNONSHARPE",136.8,18,"Shannon Sharpe*+",30,16,16,0,0,0,0,0,0,0,NA,0,64,768,12,10,137,70,1,18,0,0,0,0,0,76.8,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,64,1,57.4
"SEA","WR","JOEYGALLOWAY",167.3,30,"Joey Galloway",27,16,16,0,0,0,0,0,9,26,2.89,0,65,1047,16.11,10,167,44,9,30,0,0,0,2.6,0,104.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,39,9,56.6
"JAX","WR","JIMMYSMITH",166.2,31,"Jimmy Smith*",29,16,15,0,0,0,0,0,0,0,NA,0,78,1182,15.15,8,166,43,11,31,0,0,0,0,0,118.2,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,41,10,55.5
"DEN","WR","EDMCCAFFREY",165.3,29,"Ed McCaffrey*",30,15,15,0,0,0,0,0,0,0,NA,0,64,1053,16.45,10,167,44,10,29,0,0,0,0,0,105.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,42,11,54.6
"DEN","WR","RODSMITH",165.06,32,"Rod Smith",28,16,16,1,1,14,0,0,6,63,10.5,0,86,1222,14.21,6,165,42,12,32,0.56,0,0,6.3,0,122.2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,43,12,54.36
"MIN","RB","LEROYHOARD",127.7,74,"Leroy Hoard",30,16,1,0,0,0,0,0,115,479,4.17,9,22,198,9,1,128,NA,23,74,0,0,0,47.9,54,19.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,77,23,47.4
"SDG","RB","NATRONEMEANS",127.4,76,"Natrone Means",26,10,10,0,0,0,0,0,212,883,4.17,5,16,91,5.69,0,127,NA,24,76,0,0,0,88.3,30,9.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,78,24,47.1
"NYJ","WR","WAYNECHREBET",156.3,39,"Wayne Chrebet",25,16,15,0,0,0,0,0,0,0,NA,0,75,1083,14.44,8,156,33,13,39,0,0,0,0,0,108.3,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,47,13,45.6
"WAS","QB","TRENTGREEN",230.54,36,"Trent Green",28,15,14,278,509,3441,23,11,42,117,2.79,2,2,-8,-4,0,233,35,6,36,137.64,92,-22,11.7,12,-0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,13,6,45.3
"CAR","WR","ROCKETISMAIL",154.6,40,"Rocket Ismail",29,16,15,0,0,0,0,0,3,42,14,0,69,1024,14.84,8,155,31,14,40,0,0,0,4.2,0,102.4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,49,14,43.9
"OAK","WR","TIMBROWN",154.5,41,"Tim Brown",32,16,16,0,0,0,0,0,1,-7,-7,0,81,1012,12.49,9,155,31,15,41,0,0,0,-0.7,0,101.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,50,15,43.8
"ATL","WR","TONYMARTIN",154.1,43,"Tony Martin",33,16,16,0,1,0,0,0,0,0,NA,0,66,1181,17.89,6,154,31,16,43,0,0,0,0,0,118.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,51,16,43.4
"ATL","QB","CHRISCHANDLER",228.46,42,"Chris Chandler*",33,14,14,190,327,3154,25,12,36,121,3.36,2,1,22,22,0,228,31,7,42,126.16,100,-24,12.1,12,2.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,14,7,43.22
"OAK","RB","NAPOLEONKAUFMAN",123.2,89,"Napoleon Kaufman",25,13,13,0,0,0,0,0,217,921,4.24,2,25,191,7.64,0,123,NA,25,NA,0,0,0,92.1,12,19.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,85,25,42.9
"ARI","QB","JAKEPLUMMER",223.18,45,"Jake Plummer",24,16,16,324,547,3737,17,20,51,217,4.25,4,0,0,NA,0,223,26,8,45,149.48,68,-40,21.7,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,16,8,37.94
"MIA","WR","OJMCDUFFIE",148.1,46,"O.J. McDuffie",29,16,16,0,0,0,0,0,3,11,3.67,0,90,1050,11.67,7,148,25,17,46,0,0,0,1.1,0,105,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,56,17,37.4
"CAR","RB","FREDLANE",110.2,100,"Fred Lane",23,14,11,0,0,0,0,0,205,717,3.5,5,12,85,7.08,0,110,NA,27,NA,0,0,0,71.7,30,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,101,26,29.9
"STL","RB","AMPLEE",108.2,101,"Amp Lee",27,14,2,0,0,0,0,0,44,175,3.98,2,64,667,10.42,2,110,NA,26,NA,0,0,0,17.5,12,66.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,103,27,27.9
"SDG","RB","TERRELLFLETCHER",108.02,103,"Terrell Fletcher",25,12,5,1,1,23,1,0,153,543,3.55,5,30,188,6.27,0,108,NA,28,NA,0.92,4,0,54.3,30,18.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,104,28,27.72
"NOR","TE","CAMCLEELAND",104.4,34,"Cam Cleeland",23,16,16,0,0,0,0,0,0,0,NA,0,54,684,12.67,6,104,37,2,34,0,0,0,0,0,68.4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,108,2,25
"WAS","WR","LESLIESHEPHERD",134.3,55,"Leslie Shepherd",29,16,16,0,0,0,0,0,6,91,15.17,1,43,712,16.56,8,136,13,18,55,0,0,0,9.1,6,71.2,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,66,18,23.6
"NWE","TE","BENCOATES",102.8,35,"Ben Coates*",29,14,14,0,0,0,0,0,0,0,NA,0,67,668,9.97,6,103,36,3,35,0,0,0,0,0,66.8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,111,3,23.4
"MIA","QB","DANMARINO",207.58,60,"Dan Marino",37,16,16,310,537,3497,23,15,21,-3,-0.14,1,0,0,NA,0,208,10,10,60,139.88,92,-30,-0.3,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,20,9,22.34
"CIN","WR","CARLPICKENS",132.7,59,"Carl Pickens",28,16,16,0,0,0,0,0,2,4,2,0,82,1023,12.48,5,135,12,19,59,0,0,0,0.4,0,102.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,69,19,22
"ARI","WR","FRANKSANDERS",132.5,61,"Frank Sanders",25,16,16,0,0,0,0,0,4,0,0,0,89,1145,12.87,3,133,9,20,61,0,0,0,0,0,114.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,70,20,21.8
"CAR","WR","MUHSINMUHAMMAD",130.1,62,"Muhsin Muhammad",25,16,16,0,0,0,0,0,0,0,NA,0,68,941,13.84,6,132,9,21,62,0,0,0,0,0,94.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,72,21,19.4
"IND","QB","PEYTONMANNING",203.76,56,"Peyton Manning",22,16,16,326,575,3739,26,28,15,62,4.13,0,0,0,NA,0,210,13,9,56,149.56,104,-56,6.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,22,10,18.52
"CHI","RB","EDGARBENNETT",98.72,106,"Edgar Bennett",29,16,13,1,2,18,1,0,173,611,3.53,2,28,209,7.46,0,99,NA,29,NA,0.72,4,0,61.1,12,20.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,113,29,18.42
"CHI","WR","BOBBYENGRAM",129,65,"Bobby Engram",25,16,16,0,0,0,0,0,1,3,3,0,64,987,15.42,5,129,6,22,65,0,0,0,0.3,0,98.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,74,22,18.3
"DET","WR","HERMANMOORE",128.3,66,"Herman Moore",29,15,15,0,0,0,0,0,0,0,NA,0,82,983,11.99,5,128,5,23,66,0,0,0,0,0,98.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,75,23,17.6
"KAN","RB","DONNELLBENNETT",97.8,107,"Donnell Bennett",26,16,10,0,0,0,0,0,148,527,3.56,5,16,91,5.69,1,98,NA,30,NA,0,0,0,52.7,30,9.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,117,30,17.5
"ARI","WR","ROBMOORE",128.2,67,"Rob Moore",30,16,16,0,0,0,0,0,0,0,NA,0,67,982,14.66,5,128,5,24,67,0,0,0,0,0,98.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,76,24,17.5
"NWE","QB","DREWBLEDSOE",201.72,69,"Drew Bledsoe",26,14,14,263,481,3633,20,14,28,44,1.57,0,0,0,NA,0,202,4,11,69,145.32,80,-28,4.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,24,11,16.48
"JAX","WR","KEENANMCCARDELL",125.2,70,"Keenan McCardell",28,15,15,0,0,0,0,0,0,0,NA,0,64,892,13.94,6,127,4,26,70,0,0,0,0,0,89.2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,79,25,14.5
"WAS","RB","TERRYALLEN",94.8,113,"Terry Allen",30,10,10,0,0,0,0,0,148,700,4.73,2,17,128,7.53,0,95,NA,31,NA,0,0,0,70,12,12.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,123,31,14.5
"SFO","WR","JJSTOKES",125,71,"J.J. Stokes",26,16,11,0,0,0,0,0,0,0,NA,0,63,770,12.22,8,125,2,27,71,0,0,0,0,0,77,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,80,26,14.3
"CIN","WR","DARNAYSCOTT",124.7,72,"Darnay Scott",26,13,13,0,0,0,0,0,2,10,5,0,51,817,16.02,7,125,2,28,72,0,0,0,1,0,81.7,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,81,27,14
"OAK","WR","JAMESJETT",124.5,73,"James Jett",28,16,16,0,0,0,0,0,1,3,3,0,45,882,19.6,6,125,1,29,73,0,0,0,0.3,0,88.2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,82,28,13.8
"WAS","RB","SKIPHICKS",93.6,114,"Skip Hicks",24,9,5,0,0,0,0,0,122,433,3.55,8,4,23,5.75,0,94,NA,32,NA,0,0,0,43.3,48,2.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,127,32,13.3
"PIT","WR","CHARLESJOHNSON",123.9,68,"Charles Johnson",26,16,16,0,0,0,0,0,1,4,4,0,65,815,12.54,7,128,5,25,68,0,0,0,0.4,0,81.5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,84,29,13.2
"NOR","RB","LAMARSMITH",93.4,116,"Lamar Smith",28,14,9,1,2,20,1,0,138,457,3.31,1,24,249,10.38,2,93,NA,33,NA,0.8,4,0,45.7,6,24.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,128,33,13.1
"KAN","WR","DERRICKALEXANDER",123.2,78,"Derrick Alexander",27,15,14,0,0,0,0,0,0,0,NA,0,54,992,18.37,4,123,NA,30,78,0,0,0,0,0,99.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,86,30,12.5
"BUF","QB","DOUGFLUTIE",197.24,77,"Doug Flutie*",36,13,10,202,354,2711,20,11,48,248,5.17,1,0,0,NA,0,197,NA,12,77,108.44,80,-22,24.8,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,25,12,12
"DEN","QB","JOHNELWAY",197.04,79,"John Elway*",38,13,12,210,356,2806,22,10,37,94,2.54,1,1,14,14,0,197,NA,13,NA,112.24,88,-20,9.4,6,1.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,26,13,11.8
"TEN","TE","FRANKWYCHECK",88.8,47,"Frank Wycheck*",27,16,16,0,0,0,0,0,0,0,NA,0,70,768,10.97,2,89,22,4,47,0,0,0,0,0,76.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,137,4,9.40000000000001
"IND","WR","MARVINHARRISON",119.6,90,"Marvin Harrison",26,12,12,0,0,0,0,0,0,0,NA,0,59,776,13.15,7,122,NA,31,NA,0,0,0,0,0,77.6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,89,31,8.90000000000001
"KAN","RB","KIMBLEANDERS",87.2,124,"Kimble Anders",32,16,15,0,0,0,0,0,58,230,3.97,1,64,462,7.22,2,87,NA,34,NA,0,0,0,23,6,46.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,140,34,6.89999999999999
"NYG","WR","CHRISCALLOWAY",117.2,93,"Chris Calloway",30,16,16,0,0,0,0,0,0,0,NA,0,62,812,13.1,6,117,NA,33,NA,0,0,0,0,0,81.2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,91,32,6.5
"TAM","WR","REIDELANTHONY",117.1,92,"Reidel Anthony",22,15,13,0,0,0,0,0,4,43,10.75,0,51,708,13.88,7,119,NA,32,NA,0,0,0,4.3,0,70.8,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,92,33,6.39999999999999
"BAL","WR","JERMAINELEWIS",116.4,95,"Jermaine Lewis*+",24,13,13,0,0,0,0,0,5,20,4,0,41,784,19.12,6,116,NA,34,NA,0,0,0,2,0,78.4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,95,34,5.7
"OAK","TE","RICKEYDUDLEY",84.7,49,"Rickey Dudley",26,16,15,0,0,0,0,0,1,-2,-2,0,36,549,15.25,5,87,20,5,49,0,0,0,-0.2,0,54.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,145,5,5.3
"DET","WR","JOHNNIEMORTON",115.9,94,"Johnnie Morton",27,16,16,0,0,0,0,0,1,11,11,0,69,1028,14.9,2,116,NA,35,NA,0,0,0,1.1,0,102.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,96,35,5.2
"TAM","QB","TRENTDILFER",189.26,80,"Trent Dilfer",26,16,16,225,429,2729,21,15,40,141,3.53,2,0,0,NA,0,195,NA,14,NA,109.16,84,-30,14.1,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,30,14,4.01999999999998
"MIN","TE","ANDREWGLOVER",82.2,51,"Andrew Glover",31,16,12,0,0,0,0,0,0,0,NA,0,35,522,14.91,5,82,15,6,51,0,0,0,0,0,52.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,147,6,2.8
"MIA","WR","ORONDEGADSDEN",113.3,96,"Oronde Gadsden",27,16,12,0,0,0,0,0,0,0,NA,0,48,713,14.85,7,113,NA,36,NA,0,0,0,0,0,71.3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,97,36,2.59999999999999
"CAR","TE","WESLEYWALLS",80.6,53,"Wesley Walls*",32,14,14,0,0,0,0,0,0,0,NA,0,49,506,10.33,5,81,14,7,53,0,0,0,0,0,50.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,150,7,1.19999999999999
"DAL","WR","MICHAELIRVIN",111.8,97,"Michael Irvin",32,16,15,0,0,0,0,0,1,1,1,0,74,1057,14.28,1,112,NA,37,NA,0,0,0,0.1,0,105.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,98,37,1.09999999999999
"CAR","RB","TIMBIAKABUTUKA",80.5,131,"Tim Biakabutuka",24,10,3,0,0,0,0,0,101,427,4.23,3,8,138,17.25,1,81,NA,35,NA,0,0,0,42.7,18,13.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,151,35,0.199999999999989
"JAX","QB","MARKBRUNELL",185.24,81,"Mark Brunell",28,13,13,208,354,2601,20,9,49,192,3.92,0,0,0,NA,0,187,NA,15,NA,104.04,80,-18,19.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,32,15,0
